OTU,Kingdom,Phylum,Class,Order,Family,Genus
OTU_862,Bacteria(100.0),Proteobacteria(53.9),Deltaproteobacteria(30.0),Desulfovibrionales(30.0),Desulfovibrionaceae(30.0),Desulfovibrio(30.0)
OTU_856,Bacteria(100.0),Firmicutes(44.6),Thermolithobacteria(30.0),Thermolithobacterales(30.0),Thermolithobacteraceae(30.0),Thermolithobacter(30.0)
OTU_860,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(91.3),Rhizobiales(89.6),Bradyrhizobiaceae(79.7),Bradyrhizobium(60.6)
OTU_858,Bacteria(100.0),Firmicutes(43.9),Bacilli(29.5),Bacillales(29.5),Thermoactinomycetaceae_2(29.5),Planifilum(29.5)
OTU_857,Bacteria(100.0),Firmicutes(53.9),Clostridia(31.9),Clostridiales(31.9),Peptococcaceae_1(31.9),Desulfitobacterium(31.9)
OTU_861,Bacteria(100.0),Chloroflexi.ph(75.7),Caldilineae(38.4),Caldilineales(38.4),Caldilineaceae(38.4),Caldilinea(38.4)
OTU_865,Bacteria(100.0),Verrucomicrobia(90.6),Verrucomicrobiae(64.6),Verrucomicrobiales(54.4),Verrucomicrobiaceae(41.6),Roseibacillus(41.6)
OTU_868,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(90.6),Planctomycetales(88.2),Planctomycetaceae(83.8),Gemmata(47.1)
OTU_864,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(96.6),Xanthomonadales(93.6),Sinobacteraceae(91.9),Singularimonas(58.7)
OTU_866,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(95.2),Nitrosomonadales(91.0),Nitrosomonadaceae(88.5),Nitrosospira(69.2)
OTU_872,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(88.8),Planctomycetales(82.5),Planctomycetaceae(74.2),Gemmata(47.9)
OTU_869,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(98.5),Xanthomonadales(98.3),Xanthomonadaceae(97.2),Dyella(75.9)
OTU_870,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(100.0),Myxococcales(99.4),Myxococcaceae(93.2),Myxococcus(82.2)
OTU_867,Bacteria(100.0),Firmicutes(97.6),Clostridia(69.5),Clostridiales(57.7),Clostridiales_Incertae_Sedis_XI(44.1),Tepidimicrobium(44.1)
OTU_871,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(100.0),Pseudomonadales(99.6),Pseudomonadaceae(99.6),Azotobacter(99.1)
OTU_863,Bacteria(100.0),Proteobacteria(93.1),Gammaproteobacteria(45.8),Chromatiales(45.8),Chromatiaceae(41.3),Thiorhodococcus(41.3)
OTU_875,Bacteria(100.0),Planctomycetes(87.5),Planctomycetacia(62.5),Planctomycetales(53.7),Planctomycetaceae(42.6),Planctomyces(42.6)
OTU_880,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(92.9),Planctomycetales(91.9),Planctomycetaceae(90.2),Singulisphaera(51.2)
OTU_874,Bacteria(100.0),Firmicutes(43.3),Clostridia(29.1),Clostridiales(29.1),Lachnospiraceae(29.1),Parasporobacterium(29.1)
OTU_879,Bacteria(100.0),Nitrospira.ph(46.0),Nitrospira.cl(30.4),Nitrospirales(30.4),Nitrospiraceae(30.4),Thermodesulfovibrio(30.4)
OTU_876,Bacteria(100.0),Proteobacteria(99.9),Deltaproteobacteria(90.9),Desulfovibrionales(88.8),Desulfonatronaceae(66.1),Desulfonatronum(52.3)
OTU_873,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(100.0),Actinomycetales(100.0),Nocardioidaceae(99.7),Nocardioides(99.6)
OTU_884,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(100.0),Sphingobacteriales(100.0),Chitinophagaceae(100.0),Chitinophaga(100.0)
OTU_878,Bacteria(100.0),Proteobacteria(98.7),Deltaproteobacteria(71.0),Desulfobacterales(52.1),Desulfobacteraceae(41.9),Desulfatibacillum(41.9)
OTU_888,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(93.2),Planctomycetales(92.3),Planctomycetaceae(90.8),Zavarzinella(53.2)
OTU_883,Bacteria(100.0),Bacteroidetes(72.3),Sphingobacteria(41.7),Sphingobacteriales(41.7),Saprospiraceae(40.7),Lewinella(40.7)
OTU_885,Bacteria(100.0),Proteobacteria(99.9),Gammaproteobacteria(87.2),Xanthomonadales(68.8),Xanthomonadaceae(56.5),Xanthomonas(49.5)
OTU_891,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(91.7),Planctomycetales(90.1),Planctomycetaceae(86.4),Zavarzinella(51.7)
OTU_882,Bacteria(100.0),Firmicutes(99.9),Clostridia(87.8),Clostridiales(78.5),Clostridiaceae_1(66.1),Anaerobacter(52.3)
OTU_877,Bacteria(100.0),Firmicutes(59.8),Clostridia(34.5),Thermoanaerobacterales(34.5),Thermoanaerobacteraceae(34.5),Ammonifex(34.5)
OTU_881,Archaea(100.0),Euryarchaeota(68.9),Thermococci(28.7),Thermococcales(28.7),Thermococcaceae(28.7),Thermococcus(28.7)
OTU_890,Bacteria(100.0),Planctomycetes(53.9),Phycisphaerae(32.9),Phycisphaerales(32.9),Phycisphaeraceae(32.9),Phycisphaera(32.9)
OTU_887,Bacteria(100.0),Firmicutes(98.7),Bacilli(68.4),Bacillales(56.8),Listeriaceae(42.3),Brochothrix(42.3)
OTU_889,Archaea(100.0),Crenarchaeota(75.7),Thermoprotei(50.5),Fervidicoccales(44.7),Fervidicoccaceae(38.5),Fervidicoccus(38.5)
OTU_892,Bacteria(100.0),Firmicutes(100.0),Bacilli(95.6),Bacillales(95.6),Pasteuriaceae(94.9),Pasteuria(85.8)
OTU_886,Bacteria(100.0),Chloroflexi.ph(44.6),Chloroflexi.cl(30.0),Herpetosiphonales(30.0),Herpetosiphonaceae(30.0),Herpetosiphon(30.0)
OTU_898,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(99.5),Planctomycetales(99.5),Planctomycetaceae(99.5),Zavarzinella(99.4)
OTU_897,Bacteria(100.0),Aquificae(43.3),Aquificae(29.1),Aquificales(29.1),Hydrogenothermaceae(29.1),Persephonella(29.1)
OTU_893,Bacteria(100.0),Firmicutes(100.0),Bacilli(97.2),Bacillales(97.2),Paenibacillaceae_1(91.5),Paenibacillus(77.6)
OTU_900,Bacteria(100.0),Firmicutes(72.3),Erysipelotrichia(45.8),Erysipelotrichales(45.8),Erysipelotrichaceae(41.3),Bulleidia(41.3)
OTU_905,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(94.0),Xanthomonadales(87.4),Sinobacteraceae(82.6),Steroidobacter(63.1)
OTU_902,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(97.6),Xanthomonadales(97.5),Sinobacteraceae(96.2),Steroidobacter(90.8)
OTU_895,Bacteria(100.0),Gemmatimonadetes(99.9),Gemmatimonadetes(88.8),Gemmatimonadales(83.9),Gemmatimonadaceae(75.8),Gemmatimonas(58.7)
OTU_904,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(99.9),Myxococcales(99.9),Nannocystaceae(99.8),Nannocystis(99.8)
OTU_894,Bacteria(100.0),Actinobacteria(56.9),Actinobacteria(33.6),Actinomycetales(33.6),Pseudonocardiaceae(33.6),Saccharomonospora(33.6)
OTU_907,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(95.6),Burkholderiales(90.1),Burkholderiales_incertae_sedis(83.8),Tepidimonas(64.2)
OTU_901,Bacteria(100.0),Firmicutes(100.0),Clostridia(97.4),Clostridiales(97.4),Ruminococcaceae(96.4),Acetivibrio(85.8)
OTU_896,Bacteria(100.0),Bacteroidetes(99.9),Sphingobacteria(85.4),Sphingobacteriales(70.1),Cytophagaceae(55.0),Cytophaga(45.4)
OTU_906,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(99.4),Rhizobiales(99.4),Xanthobacteraceae(99.3),Pseudolabrys(99.3)
OTU_899,Bacteria(100.0),Proteobacteria(99.9),Deltaproteobacteria(89.9),Myxococcales(78.5),Polyangiaceae(59.9),Chondromyces(50.0)
OTU_903,Bacteria(100.0),Spirochaetes(90.6),Spirochaetes(66.1),Spirochaetales(55.0),Leptospiraceae(43.6),Leptospira(43.6)
OTU_910,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(96.2),Nitrosomonadales(91.9),Nitrosomonadaceae(90.2),Nitrosospira(64.2)
OTU_909,Bacteria(100.0),Chloroflexi.ph(99.9),Caldilineae(87.8),Caldilineales(78.5),Caldilineaceae(69.0),Caldilinea(54.9)
OTU_913,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(92.6),Nitrosomonadales(82.5),Nitrosomonadaceae(72.5),Nitrosospira(56.3)
OTU_911,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(100.0),Desulfuromonadales(99.5),Geobacteraceae(96.5),Geobacter(92.4)
OTU_908,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(94.0),Rhodospirillales(91.4),Rhodospirillaceae(64.6),Azospirillum(51.7)
OTU_915,Bacteria(100.0),Firmicutes(100.0),Bacilli(97.9),Bacillales(97.9),Paenibacillaceae_1(97.2),Paenibacillus(91.7)
OTU_914,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(92.6),Chromatiales(73.7),Ectothiorhodospiraceae(64.6),Ectothiorhodospira(51.7)
OTU_917,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(91.3),Planctomycetales(89.6),Planctomycetaceae(86.4),Zavarzinella(48.9)
OTU_922,Bacteria(100.0),Planctomycetes(99.7),Planctomycetacia(83.2),Planctomycetales(67.7),Planctomycetaceae(55.0),Blastopirellula(48.5)
OTU_916,Bacteria(100.0),Planctomycetes(99.6),Planctomycetacia(82.2),Planctomycetales(66.6),Planctomycetaceae(53.2),Zavarzinella(44.6)
OTU_919,Bacteria(100.0),Firmicutes(99.9),Clostridia(87.2),Clostridiales(77.1),Peptococcaceae_I(63.0),Desulfitispora(51.2)
OTU_918,Bacteria(100.0),Proteobacteria(93.1),Alphaproteobacteria(45.8),Rhodospirillales(45.8),Rhodospirillaceae(40.7),Azospirillum(40.7)
OTU_912,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(100.0),Actinomycetales(100.0),Mycobacteriaceae(99.4),Mycobacterium(99.4)
OTU_924,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(96.4),Planctomycetales(96.4),Planctomycetaceae(95.9),Gemmata(63.1)
OTU_921,Bacteria(100.0),Actinobacteria(98.7),Actinobacteria(72.4),Actinomycetales(53.7),Micromonosporaceae(42.6),Actinoplanes(42.6)
OTU_920,Bacteria(100.0),Firmicutes(72.3),Clostridia(45.8),Clostridiales(45.8),Clostridiales_Incertae_Sedis_XVIII(41.3),Symbiobacterium(41.3)
OTU_923,Bacteria(100.0),Firmicutes(100.0),Clostridia(96.4),Clostridiales(96.4),Clostridiaceae_1(94.9),Proteiniclasticum(70.9)
OTU_931,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(99.8),Rhizobiales(99.6),Xanthobacteraceae(99.6),Labrys(99.6)
OTU_925,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(96.2),Planctomycetales(96.2),Planctomycetaceae(95.7),Schlesneria(54.0)
OTU_930,Bacteria(100.0),Gemmatimonadetes(100.0),Gemmatimonadetes(93.2),Gemmatimonadales(92.3),Gemmatimonadaceae(90.8),Gemmatimonas(74.2)
OTU_927,Bacteria(100.0),Proteobacteria(53.9),Gammaproteobacteria(32.9),Aeromonadales(32.9),Aeromonadaceae(32.9),Oceanimonas(32.9)
OTU_928,Bacteria(100.0),Proteobacteria(81.5),Gammaproteobacteria(59.4),Alteromonadales(50.2),Alteromonadaceae(41.3),Bowmanella(41.3)
OTU_932,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(93.7),Legionellales(76.0),Legionellaceae(66.1),Legionella(52.3)
OTU_929,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(91.3),Actinomycetales(74.8),Micromonosporaceae(56.5),Allocatelliglobosispora(46.5)
OTU_926,Bacteria(100.0),Firmicutes(100.0),Clostridia(91.7),Clostridiales(90.1),Ruminococcaceae(87.6),Acetivibrio(66.6)
OTU_937,Bacteria(100.0),Planctomycetes(84.2),Planctomycetacia(62.5),Planctomycetales(52.9),Planctomycetaceae(42.6),Planctomyces(42.6)
OTU_935,Bacteria(100.0),Firmicutes(100.0),Bacilli(96.4),Bacillales(96.4),Paenibacillaceae_1(90.2),Paenibacillus(72.5)
OTU_933,Bacteria(100.0),Proteobacteria(99.7),Deltaproteobacteria(84.9),Bdellovibrionales(68.8),Bdellovibrionaceae(58.3),Vampirovibrio(49.5)
OTU_934,Bacteria(100.0),Firmicutes(99.3),Clostridia(77.5),Thermoanaerobacterales(57.7),Thermoanaerobacteraceae(45.2),Thermanaeromonas(44.7)
OTU_939,Bacteria(100.0),Proteobacteria(99.9),Alphaproteobacteria(79.2),Rhodospirillales(63.2),Rhodospirillaceae(50.2),Azospirillum(45.1)
OTU_936,Bacteria(100.0),Proteobacteria(99.9),Alphaproteobacteria(79.2),Rhodospirillales(63.2),Rhodospirillaceae(50.2),Azospirillum(46.5)
OTU_942,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(97.9),Desulfuromonadales(97.9),Desulfuromonadaceae(87.6),Pelobacter(66.6)
OTU_944,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(98.5),Rhizobiales(98.5),Hyphomicrobiaceae(97.4),Rhodoplanes(95.0)
OTU_947,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(87.8),Planctomycetales(79.9),Planctomycetaceae(70.6),Gemmata(48.5)
OTU_938,Bacteria(100.0),Proteobacteria(99.7),Deltaproteobacteria(84.9),Bdellovibrionales(68.8),Bdellovibrionaceae(58.3),Vampirovibrio(49.5)
OTU_940,Bacteria(100.0),Firmicutes(95.2),Clostridia(67.3),Clostridiales(55.8),Lachnospiraceae(43.1),Howardella(43.1)
OTU_950,Bacteria(100.0),Chloroflexi.ph(99.6),Thermomicrobia(82.2),Sphaerobacterales(63.2),Sphaerobacteraceae(50.2),Sphaerobacter(46.5)
OTU_943,Bacteria(100.0),Tenericutes(44.6),Mollicutes(30.0),Mycoplasmatales(30.0),Mycoplasmataceae(30.0),Mycoplasma(30.0)
OTU_951,Bacteria(100.0),Proteobacteria(99.7),Deltaproteobacteria(67.3),Myxococcales(55.8),Cystobacteraceae(44.1),Stigmatella(44.1)
OTU_945,Bacteria(100.0),Firmicutes(75.7),Clostridia(50.5),Clostridiales(50.5),Eubacteriaceae(41.6),Acetobacterium(41.6)
OTU_949,Bacteria(100.0),Synergistetes(48.3),Synergistia(31.1),Synergistales(31.1),Synergistaceae(31.1),Pyramidobacter(31.1)
OTU_953,Bacteria(100.0),Proteobacteria(36.5),Gammaproteobacteria(27.5),Alteromonadales(27.5),Alteromonadaceae(27.5),Marinobacter(27.5)
OTU_946,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(98.9),Bdellovibrionales(98.9),Bdellovibrionaceae(98.9),Bdellovibrio(98.9)
OTU_948,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(95.6),Solirubrobacterales(92.3),Conexibacteraceae(67.7),Conexibacter(53.2)
OTU_941,Bacteria(100.0),Bacteroidetes(90.6),Bacteroidia(64.6),Bacteroidales(54.4),Bacteroidaceae(43.1),Acetomicrobium(43.1)
OTU_952,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(95.8),Planctomycetales(95.8),Planctomycetaceae(95.2),Zavarzinella(58.7)
OTU_956,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(90.6),Planctomycetales(88.2),Planctomycetaceae(83.8),Gemmata(50.0)
OTU_955,Bacteria(100.0),Proteobacteria(42.6),Gammaproteobacteria(28.7),Pseudomonadales(28.7),Moraxellaceae(28.7),Acinetobacter(28.7)
OTU_957,Bacteria(100.0),Proteobacteria(100.0),Alphaproteobacteria(97.9),Caulobacterales(96.6),Caulobacteraceae(95.4),Phenylobacterium(75.9)
OTU_958,Bacteria(100.0),Firmicutes(78.7),Clostridia(45.8),Clostridiales(45.8),Peptococcaceae_1(41.0),Peptococcus(41.0)
OTU_954,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(100.0),Actinomycetales(100.0),Streptosporangiaceae(99.7),Streptosporangium(99.7)
OTU_962,Bacteria(100.0),Proteobacteria(99.7),Deltaproteobacteria(82.2),Desulfovibrionales(61.3),Desulfovibrionaceae(47.4),Desulfovibrio(45.5)
OTU_959,Bacteria(100.0),Proteobacteria(99.3),Deltaproteobacteria(77.5),Desulfobacterales(56.8),Desulfobacteraceae(44.7),Desulfosalsimonas(44.4)
OTU_965,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(98.8),Myxococcales(98.8),Polyangiaceae(95.9),Chondromyces(86.9)
OTU_963,Bacteria(100.0),Spirochaetes(99.6),Spirochaetes(82.2),Spirochaetales(66.6),Spirochaetaceae(53.2),Spirochaeta(44.9)
OTU_960,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(98.0),Actinomycetales(97.8),Geodermatophilaceae(83.8),Geodermatophilus(63.1)
OTU_961,Bacteria(100.0),Actinobacteria(72.3),Actinobacteria(45.8),Actinomycetales(45.8),Nocardiaceae(40.7),Rhodococcus(40.7)
OTU_964,Bacteria(100.0),Tenericutes(37.9),Mollicutes(28.0),Mycoplasmatales(28.0),Mycoplasmataceae(28.0),Mycoplasma(28.0)
OTU_970,Bacteria(100.0),Planctomycetes(99.0),Planctomycetacia(75.6),Planctomycetales(61.3),Planctomycetaceae(47.4),Zavarzinella(44.6)
OTU_968,Bacteria(100.0),Proteobacteria(99.9),Deltaproteobacteria(89.6),Myxococcales(78.5),Polyangiaceae(56.5),Chondromyces(49.5)
OTU_967,Bacteria(100.0),Proteobacteria(95.2),Deltaproteobacteria(41.7),Syntrophobacterales(41.7),Syntrophaceae(41.0),Desulfomonile(41.0)
OTU_973,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(98.0),Myxococcales(98.0),Cystobacteraceae(86.4),Anaeromyxobacter(66.6)
OTU_969,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(97.6),Oceanospirillales(93.6),Oceanospirillales_incertae_sedis(91.9),Salicola(78.6)
OTU_966,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(100.0),Actinomycetales(100.0),Intrasporangiaceae(98.9),Janibacter(97.5)
OTU_972,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(99.0),Legionellales(99.0),Coxiellaceae(98.9),Aquicella(98.9)
OTU_974,Bacteria(100.0),Proteobacteria(63.0),Gammaproteobacteria(36.0),Xanthomonadales(36.0),Xanthomonadaceae(36.0),Lysobacter(36.0)
OTU_980,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(90.9),Planctomycetales(88.8),Planctomycetaceae(83.8),Gemmata(48.9)
OTU_971,Bacteria(100.0),Firmicutes(78.7),Bacilli(50.5),Bacillales(50.5),Paenibacillaceae_2(41.6),Oxalophagus(41.6)
OTU_978,Bacteria(100.0),Firmicutes(100.0),Clostridia(99.6),Clostridiales(99.5),Clostridiales_Incertae_Sedis_XI(99.2),Sedimentibacter(99.2)
OTU_977,Bacteria(100.0),Firmicutes(37.9),Bacilli(27.9),Bacillales(27.9),Bacillaceae_2(27.9),Virgibacillus(27.9)
OTU_976,Bacteria(100.0),Proteobacteria(78.7),Gammaproteobacteria(41.7),Xanthomonadales(41.7),Xanthomonadaceae(41.0),Dyella(41.0)
OTU_987,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(98.6),Planctomycetales(98.6),Planctomycetaceae(98.6),Singulisphaera(88.0)
OTU_981,Bacteria(100.0),Proteobacteria(100.0),Gammaproteobacteria(99.3),Legionellales(99.2),Legionellaceae(98.9),Legionella(98.9)
OTU_975,Bacteria(100.0),Firmicutes(63.0),Clostridia(34.5),Clostridiales(34.5),Peptococcaceae_1(34.5),Thermincola(34.5)
OTU_983,Bacteria(100.0),Firmicutes(100.0),Clostridia(90.9),Clostridiales(88.8),Gracilibacteraceae(67.7),Lutispora(53.2)
OTU_982,Bacteria(100.0),Firmicutes(99.9),Clostridia(85.9),Clostridiales(72.4),Gracilibacteraceae(61.6),Lutispora(50.4)
OTU_986,Bacteria(100.0),Planctomycetes(53.9),Phycisphaerae(31.9),Phycisphaerales(31.9),Phycisphaeraceae(31.9),Phycisphaera(31.9)
OTU_990,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(97.6),Sphingobacteriales(97.6),Chitinophagaceae(96.4),Chitinophaga(61.9)
OTU_989,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(97.8),Sphingobacteriales(97.8),Chitinophagaceae(97.4),Flavisolibacter(60.6)
OTU_984,Bacteria(100.0),Firmicutes(100.0),Clostridia(94.0),Clostridiales(93.6),Clostridiaceae_1(90.2),Oxobacter(69.2)
OTU_979,Bacteria(100.0),Firmicutes(99.6),Clostridia(68.4),Natranaerobiales(55.8),Natranaerobiaceae(44.1),Dethiobacter(44.1)
OTU_985,Bacteria(100.0),Proteobacteria(96.6),Gammaproteobacteria(67.3),Xanthomonadales(53.7),Xanthomonadaceae(42.6),Pseudoxanthomonas(42.6)
OTU_996,Bacteria(100.0),Tenericutes(36.5),Mollicutes(27.5),Mycoplasmatales(27.5),Mycoplasmataceae(27.5),Mycoplasma(27.5)
OTU_991,Bacteria(100.0),Verrucomicrobia(59.8),Verrucomicrobiae(34.5),Verrucomicrobiales(34.5),Verrucomicrobiaceae(34.5),Verrucomicrobium(34.5)
OTU_998,Bacteria(100.0),Proteobacteria(36.5),Deltaproteobacteria(27.6),Desulfobacterales(27.6),Desulfobacteraceae(27.6),Desulfosarcina(27.6)
OTU_995,Bacteria(100.0),Bacteroidetes(99.8),Sphingobacteria(77.5),Sphingobacteriales(62.2),Cytophagaceae(45.2),Cytophaga(44.6)
OTU_988,Bacteria(100.0),Proteobacteria(93.1),Gammaproteobacteria(66.1),Xanthomonadales(53.7),Xanthomonadaceae(42.6),Rudaea(42.6)
OTU_992,Bacteria(100.0),Firmicutes(81.5),Clostridia(54.9),Clostridiales(51.3),Peptococcaceae_2(41.6),Pelotomaculum(41.6)
OTU_994,Bacteria(100.0),Firmicutes(100.0),Bacilli(99.0),Bacillales(98.9),Paenibacillaceae_1(98.3),Paenibacillus(97.7)
OTU_999,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(89.9),Planctomycetales(86.7),Planctomycetaceae(81.2),Zavarzinella(46.1)
OTU_993,Bacteria(100.0),Gemmatimonadetes(99.0),Gemmatimonadetes(73.9),Gemmatimonadales(60.3),Gemmatimonadaceae(47.4),Gemmatimonas(45.5)
OTU_1005,Bacteria(100.0),Bacteroidetes(100.0),Sphingobacteria(90.9),Sphingobacteriales(88.8),Chitinophagaceae(83.8),Lacibacter(47.9)
OTU_1000,Bacteria(100.0),Bacteroidetes(99.9),Sphingobacteria(85.9),Sphingobacteriales(72.4),Cytophagaceae(47.4),Siphonobacter(45.1)
OTU_1004,Bacteria(100.0),Verrucomicrobia(99.6),Verrucomicrobiae(73.9),Verrucomicrobiales(60.3),Verrucomicrobiaceae(47.4),Prosthecobacter(44.3)
OTU_1002,Bacteria(100.0),Chlamydiae(100.0),Chlamydiae(95.6),Chlamydiales(95.6),Parachlamydiaceae(83.8),Parachlamydia(52.3)
OTU_1006,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(96.5),Planctomycetales(96.5),Planctomycetaceae(96.2),Gemmata(74.2)
OTU_997,Bacteria(100.0),Actinobacteria(99.6),Actinobacteria(82.2),Solirubrobacterales(60.3),Conexibacteraceae(46.7),Conexibacter(45.5)
OTU_1007,Bacteria(100.0),Planctomycetes(99.9),Planctomycetacia(89.6),Planctomycetales(84.9),Planctomycetaceae(77.8),Rhodopirellula(59.5)
OTU_1003,Bacteria(100.0),Proteobacteria(99.9),Gammaproteobacteria(87.6),Legionellales(66.6),Legionellaceae(53.2),Legionella(48.5)
OTU_1001,Bacteria(100.0),Firmicutes(100.0),Clostridia(96.4),Clostridiales(96.4),Ruminococcaceae(94.6),Acetivibrio(69.2)
OTU_1008,Bacteria(100.0),Firmicutes(100.0),Clostridia(91.3),Clostridiales(89.6),Clostridiales_Incertae_Sedis_XI(69.0),Tissierella(54.0)
OTU_1009,Bacteria(100.0),Tenericutes(43.9),Mollicutes(29.5),Mycoplasmatales(29.5),Mycoplasmataceae(29.5),Mycoplasma(29.5)
OTU_1012,Bacteria(100.0),Proteobacteria(100.0),Deltaproteobacteria(92.4),Myxococcales(90.5),Phaselicystidaceae(61.6),Phaselicystis(50.4)
OTU_1010,Bacteria(100.0),Firmicutes(100.0),Bacilli(93.4),Bacillales(92.8),Paenibacillaceae_1(91.1),Paenibacillus(72.5)
OTU_1011,Bacteria(100.0),Firmicutes(100.0),Negativicutes(96.9),Selenomonadales(96.9),Veillonellaceae(93.2),Anaerospora(70.9)
OTU_1016,Bacteria(100.0),Chlamydiae(99.6),Chlamydiae(83.2),Chlamydiales(66.6),Parachlamydiaceae(49.1),Parachlamydia(46.5)
OTU_1020,Bacteria(100.0),Chlamydiae(100.0),Chlamydiae(98.4),Chlamydiales(98.4),Parachlamydiaceae(97.7),Neochlamydia(84.7)
OTU_1013,Bacteria(100.0),Chlamydiae(99.9),Chlamydiae(86.9),Chlamydiales(76.0),Simkaniaceae(58.3),Simkania(49.5)
OTU_1015,Bacteria(100.0),Firmicutes(100.0),Bacilli(96.8),Bacillales(96.8),Paenibacillaceae_1(89.4),Paenibacillus(69.2)
OTU_1014,Bacteria(100.0),Actinobacteria(100.0),Actinobacteria(98.9),Actinomycetales(98.9),Thermomonosporaceae(97.5),Actinomadura(78.6)
OTU_1017,Bacteria(100.0),Actinobacteria(99.9),Actinobacteria(90.6),Actinomycetales(66.6),Nakamurellaceae(55.0),Saxeibacter(48.5)
OTU_1018,Bacteria(100.0),Firmicutes(99.9),Clostridia(86.7),Natranaerobiales(72.4),Natranaerobiaceae(61.6),Dethiobacter(50.4)
OTU_1022,Bacteria(100.0),Firmicutes(100.0),Clostridia(98.4),Clostridiales(98.4),Clostridiaceae_1(95.2),Anaerobacter(86.9)
OTU_1024,Bacteria(100.0),Proteobacteria(100.0),Betaproteobacteria(95.2),Burkholderiales(88.2),Burkholderiales_incertae_sedis(79.7),Thiobacter(60.6)
OTU_1019,Bacteria(100.0),Actinobacteria(48.3),Actinobacteria(31.1),Coriobacteriales(31.1),Coriobacteriaceae(31.1),Atopobium(31.1)
OTU_1029,Bacteria(100.0),Planctomycetes(100.0),Planctomycetacia(99.3),Planctomycetales(99.3),Planctomycetaceae(99.3),Gemmata(98.9)
OTU_1026,Bacteria(100.0),Firmicutes(42.6),Bacilli(29.1),Bacillales(29.1),Bacillaceae_2(29.1),Paraliobacillus(29.1)
OTU_1030,Bacteria(100.0),Verrucomicrobia(99.9),Verrucomicrobiae(90.6),Verrucomicrobiales(88.2),Verrucomicrobiaceae(66.1),Prosthecobacter(47.9)
OTU_1021,Bacteria(100.0),Actinobacteria(63.0),Actinobacteria(36.0),Actinomycetales(36.0),Thermomonosporaceae(36.0),Actinocorallia(36.0)
OTU_1025,Bacteria(100.0),Gemmatimonadetes(100.0),Gemmatimonadetes(98.0),Gemmatimonadales(98.0),Gemmatimonadaceae(98.0),Gemmatimonas(97.7)
OTU_1023,Bacteria(100.0),Proteobacteria(53.9),Gammaproteobacteria(32.9),Chromatiales(32.9),Chromatiaceae(32.9),Marichromatium(32.9)
